日期,开盘,最高,最低,收盘,成交量
2024-08-12,77.33666229248047,77.83000183105469,76.5,76.80000305175781,16133703
2024-08-13,76.78666687011719,76.79666900634766,75.33333587646484,76.24333190917969,18130950
2024-08-14,76.19999694824219,76.19999694824219,75.06666564941406,75.53333282470703,16898955
2024-08-15,75.52333068847656,77.5,74.95999908447266,77.163330078125,26563614
2024-08-16,77.37000274658203,79.44000244140625,76.83333587646484,78.37000274658203,30665574
2024-08-19,78.41666412353516,79.66000366210938,78.33666229248047,78.47333526611328,21054726
2024-08-20,78.66666412353516,79.11000061035156,77.80999755859375,78.82666778564453,18745266
2024-08-21,78.22000122070312,81.0433349609375,77.33333587646484,80.33333587646484,33313014
2024-08-22,80.33333587646484,80.92333221435547,79.87333679199219,80.17333221435547,18746535
2024-08-23,79.93333435058594,80.43333435058594,79.38333129882812,79.77999877929688,14935806
2024-08-26,79.83333587646484,81.0,79.23666381835938,79.80332946777344,16954026
2024-08-27,79.16999816894531,80.42666625976562,78.83333587646484,80.26666259765625,15277938
2024-08-28,80.08999633789062,80.09333038330078,77.5999984741211,78.94999694824219,26712210
2024-08-29,77.77666473388672,78.83333587646484,77.0999984741211,78.28333282470703,23815461
2024-08-30,79.32666778564453,83.93000030517578,79.08666229248047,83.13999938964844,57908376
2024-09-02,82.67333221435547,83.47333526611328,80.33333587646484,80.36666870117188,30340446
2024-09-03,80.13333129882812,82.48332977294922,80.13333129882812,82.36000061035156,30545970
2024-09-04,81.83333587646484,83.96666717529297,81.8133316040039,83.44000244140625,30181788
2024-09-05,83.33333587646484,85.19999694824219,83.19999694824219,84.28333282470703,30037665
2024-09-06,84.28666687011719,85.03333282470703,83.8066635131836,83.86666870117188,23442456
2024-09-09,83.16000366210938,84.65333557128906,82.86000061035156,83.32666778564453,21255378
2024-09-10,83.33333587646484,84.26666259765625,82.87333679199219,83.21666717529297,18374487
2024-09-11,83.33333587646484,86.86666870117188,83.14666748046875,86.03333282470703,46608444
2024-09-12,86.23332977294922,86.66666412353516,85.66666412353516,85.66999816894531,23175324
2024-09-13,85.73332977294922,86.0,84.94999694824219,84.99666595458984,17097483
2024-09-18,85.00666809082031,86.4433364868164,84.69999694824219,86.1433334350586,20045943
2024-09-19,86.33666229248047,86.45999908447266,84.43333435058594,85.12000274658203,27312969
2024-09-20,85.12666320800781,86.26666259765625,84.2933349609375,85.36666870117188,26969379
2024-09-23,85.31666564941406,85.65333557128906,82.93000030517578,83.33333587646484,32274819
2024-09-24,84.33333587646484,85.16666412353516,82.25333404541016,84.76333618164062,46948362
2024-09-25,86.0,89.88666534423828,85.88666534423828,87.5999984741211,61713102
2024-09-26,88.0,89.9000015258789,87.36666870117188,89.87000274658203,44719923
2024-09-27,91.0,97.33000183105469,90.5,94.663330078125,92976720
2024-09-30,96.66666412353516,102.6933364868164,96.66666412353516,102.4366683959961,116641377
2024-10-08,112.68000030517578,112.68000030517578,102.4366683959961,109.12666320800781,133031817
2024-10-09,105.0,106.90333557128906,100.16666412353516,101.89666748046875,97775574
2024-10-10,103.33333587646484,107.33333587646484,103.32666778564453,105.29666900634766,75050061
2024-10-11,104.67333221435547,104.67333221435547,98.66999816894531,100.01666259765625,55925547
2024-10-14,100.33000183105469,103.32666778564453,100.06666564941406,102.33333587646484,51709446
2024-10-15,101.83333587646484,102.7933349609375,99.33333587646484,99.33333587646484,36644706
2024-10-16,97.66666412353516,98.66000366210938,95.66666412353516,96.59666442871094,45096561
2024-10-17,97.50333404541016,99.28333282470703,96.37333679199219,96.47333526611328,30736962
2024-10-18,96.48332977294922,102.06666564941406,96.02666473388672,100.0999984741211,57327726
2024-10-21,101.0,102.86666870117188,100.30000305175781,102.1500015258789,47344806
2024-10-22,101.66666412353516,103.37333679199219,101.0,101.58333587646484,31119798
2024-10-23,101.58333587646484,103.93333435058594,100.8933334350586,102.95999908447266,38008500
2024-10-24,102.95999908447266,103.32333374023438,100.86000061035156,101.22666931152344,29065542
2024-10-25,101.33333587646484,103.93333435058594,101.33333587646484,102.71333312988281,41946111
2024-10-28,103.0,103.0,100.58333587646484,101.69999694824219,32797317
2024-10-29,103.0,103.42666625976562,101.26666259765625,101.80000305175781,35563683
2024-10-30,101.0,102.50333404541016,100.5,101.8499984741211,32534460
2024-10-31,100.66999816894531,100.99666595458984,97.66666412353516,97.7300033569336,72255597
2024-11-01,97.73332977294922,98.53333282470703,96.69999694824219,96.7699966430664,42912258
2024-11-04,98.66666412353516,102.97333526611328,98.53666687011719,102.32666778564453,65195667
2024-11-05,101.35333251953125,102.8133316040039,100.16666412353516,102.5,50345994
2024-11-06,102.66666412353516,103.25,99.33333587646484,100.12000274658203,55458360
2024-11-07,98.34333038330078,100.62666320800781,98.0,100.59333038330078,45202776
2024-11-08,102.37333679199219,102.50666809082031,99.0,99.30000305175781,50014716
2024-11-11,98.33333587646484,99.82333374023438,97.53333282470703,99.76333618164062,54257790
2024-11-12,100.05000305175781,103.33333587646484,99.7699966430664,100.2699966430664,73967238
2024-11-13,99.33333587646484,100.4433364868164,98.43333435058594,100.19000244140625,43534737
2024-11-14,100.0,100.0999984741211,98.0,98.25,37374870
2024-11-15,98.26333618164062,98.59666442871094,96.00666809082031,96.66666412353516,45970782
2024-11-18,96.66999816894531,97.6500015258789,95.55332946777344,96.22666931152344,34861785
2024-11-19,96.22666931152344,97.16000366210938,94.00666809082031,95.99666595458984,39584007
2024-11-20,96.00333404541016,96.80000305175781,95.16666412353516,96.15333557128906,31805079
2024-11-21,96.15666961669922,96.163330078125,94.66666412353516,95.33333587646484,28659882
2024-11-22,95.16666412353516,95.28666687011719,92.66666412353516,92.83000183105469,37542534
2024-11-25,94.33333587646484,96.45333099365234,93.62999725341797,94.33333587646484,52359945
2024-11-26,93.33333587646484,95.33333587646484,92.62666320800781,93.66999816894531,28561935
2024-11-27,93.09333038330078,93.66666412353516,92.33333587646484,93.66666412353516,33000843
2024-11-28,93.73332977294922,93.85333251953125,91.0,91.52666473388672,47576766
2024-11-29,91.0,92.62666320800781,90.68333435058594,91.61000061035156,38401380
2024-12-02,92.20333099365234,94.66666412353516,91.36000061035156,94.13333129882812,45407163
2024-12-03,94.93333435058594,95.2933349609375,93.52666473388672,94.21666717529297,27434913
2024-12-04,93.77999877929688,94.4433364868164,92.93333435058594,93.32666778564453,25503858
2024-12-05,92.39666748046875,92.77999877929688,91.4366683959961,91.75333404541016,27080313
2024-12-06,91.88999938964844,93.99333190917969,91.33666229248047,93.42666625976562,37409520
