日期,开盘,最高,最低,收盘,成交量
2024-08-12,3.7300000190734863,3.740000009536743,3.690000057220459,3.700000047683716,200828780
2024-08-13,3.700000047683716,3.7300000190734863,3.680000066757202,3.7300000190734863,228006201
2024-08-14,3.7300000190734863,3.759999990463257,3.7200000286102295,3.7200000286102295,172046055
2024-08-15,3.7300000190734863,3.819999933242798,3.7100000381469727,3.7899999618530273,344577366
2024-08-16,3.799999952316284,3.8299999237060547,3.7899999618530273,3.799999952316284,232741061
2024-08-19,3.799999952316284,3.8299999237060547,3.7899999618530273,3.809999942779541,198053375
2024-08-20,3.819999933242798,3.8499999046325684,3.7899999618530273,3.799999952316284,277074010
2024-08-21,3.799999952316284,3.880000114440918,3.7899999618530273,3.8299999237060547,256238985
2024-08-22,3.8299999237060547,3.869999885559082,3.809999942779541,3.8499999046325684,228000740
2024-08-23,3.8399999141693115,3.869999885559082,3.799999952316284,3.859999895095825,243248388
2024-08-26,3.869999885559082,3.9200000762939453,3.859999895095825,3.9000000953674316,230305968
2024-08-27,3.890000104904175,3.890000104904175,3.7699999809265137,3.7899999618530273,297459084
2024-08-28,3.799999952316284,3.8299999237060547,3.759999990463257,3.819999933242798,223834810
2024-08-29,3.819999933242798,3.9000000953674316,3.799999952316284,3.880000114440918,321524948
2024-08-30,3.9000000953674316,3.950000047683716,3.859999895095825,3.859999895095825,466288584
2024-09-02,3.859999895095825,3.880000114440918,3.809999942779541,3.8299999237060547,287400907
2024-09-03,3.8299999237060547,3.9100000858306885,3.819999933242798,3.890000104904175,297341214
2024-09-04,3.880000114440918,3.9000000953674316,3.8299999237060547,3.890000104904175,205891321
2024-09-05,3.880000114440918,3.890000104904175,3.8399999141693115,3.8499999046325684,243323014
2024-09-06,3.859999895095825,3.880000114440918,3.819999933242798,3.819999933242798,163738439
2024-09-09,3.8499999046325684,3.8499999046325684,3.7699999809265137,3.7899999618530273,240921491
2024-09-10,3.7899999618530273,3.8499999046325684,3.75,3.8399999141693115,262065538
2024-09-11,3.8399999141693115,3.8499999046325684,3.740000009536743,3.759999990463257,248318767
2024-09-12,3.759999990463257,3.7899999618530273,3.7100000381469727,3.7100000381469727,232112347
2024-09-13,3.7200000286102295,3.740000009536743,3.640000104904175,3.6500000953674316,296687777
2024-09-18,3.6600000858306885,3.6700000762939453,3.5899999141693115,3.630000114440918,234219070
2024-09-19,3.6600000858306885,3.75,3.6500000953674316,3.740000009536743,343579574
2024-09-20,3.75,3.799999952316284,3.7200000286102295,3.7799999713897705,296515422
2024-09-23,3.7899999618530273,3.819999933242798,3.75,3.799999952316284,214047225
2024-09-24,3.809999942779541,3.890000104904175,3.799999952316284,3.880000114440918,429881449
2024-09-25,3.9100000858306885,3.9700000286102295,3.869999885559082,3.890000104904175,465188951
2024-09-26,3.859999895095825,3.9800000190734863,3.8499999046325684,3.9700000286102295,565378154
2024-09-27,4.03000020980835,4.199999809265137,4.019999980926514,4.150000095367432,896616844
2024-09-30,4.260000228881836,4.489999771118164,4.210000038146973,4.46999979019165,1517585680
2024-10-08,4.920000076293945,4.920000076293945,4.5,4.71999979019165,1827104882
2024-10-09,4.650000095367432,4.650000095367432,4.329999923706055,4.349999904632568,1221661350
2024-10-10,4.360000133514404,4.46999979019165,4.309999942779541,4.369999885559082,757922052
2024-10-11,4.349999904632568,4.360000133514404,4.130000114440918,4.190000057220459,659297535
2024-10-14,4.210000038146973,4.28000020980835,4.159999847412109,4.25,602350252
2024-10-15,4.25,4.28000020980835,4.150000095367432,4.150000095367432,550830402
2024-10-16,4.099999904632568,4.159999847412109,4.079999923706055,4.130000114440918,454688326
2024-10-17,4.139999866485596,4.199999809265137,4.090000152587891,4.090000152587891,462213740
2024-10-18,4.079999923706055,4.239999771118164,4.050000190734863,4.159999847412109,843399864
2024-10-21,4.190000057220459,4.289999961853027,4.179999828338623,4.230000019073486,945184801
2024-10-22,4.230000019073486,4.289999961853027,4.179999828338623,4.28000020980835,717453717
2024-10-23,4.28000020980835,4.420000076293945,4.260000228881836,4.340000152587891,943893003
2024-10-24,4.309999942779541,4.320000171661377,4.230000019073486,4.25,484610717
2024-10-25,4.25,4.389999866485596,4.239999771118164,4.369999885559082,704225468
2024-10-28,4.369999885559082,4.369999885559082,4.289999961853027,4.349999904632568,667338928
2024-10-29,4.369999885559082,4.380000114440918,4.300000190734863,4.309999942779541,565078058
2024-10-30,4.309999942779541,4.619999885559082,4.289999961853027,4.519999980926514,1756182506
2024-10-31,4.610000133514404,4.75,4.440000057220459,4.670000076293945,2057376082
2024-11-01,4.699999809265137,4.730000019073486,4.440000057220459,4.460000038146973,1422533931
2024-11-04,4.449999809265137,4.559999942779541,4.429999828338623,4.5,710848080
2024-11-05,4.519999980926514,4.650000095367432,4.489999771118164,4.619999885559082,1084820919
2024-11-06,4.630000114440918,4.639999866485596,4.519999980926514,4.570000171661377,932691539
2024-11-07,4.539999961853027,4.659999847412109,4.519999980926514,4.659999847412109,1028628512
2024-11-08,4.679999828338623,4.710000038146973,4.599999904632568,4.630000114440918,879021872
2024-11-11,4.599999904632568,4.71999979019165,4.570000171661377,4.659999847412109,958376289
2024-11-12,4.650000095367432,4.679999828338623,4.510000228881836,4.539999961853027,996253801
2024-11-13,4.510000228881836,4.570000171661377,4.46999979019165,4.550000190734863,662013028
2024-11-14,4.559999942779541,4.570000171661377,4.400000095367432,4.400000095367432,689238968
2024-11-15,4.389999866485596,4.519999980926514,4.380000114440918,4.409999847412109,778116803
2024-11-18,4.5,4.539999961853027,4.400000095367432,4.409999847412109,834495592
2024-11-19,4.420000076293945,4.440000057220459,4.289999961853027,4.400000095367432,742327636
2024-11-20,4.409999847412109,4.429999828338623,4.369999885559082,4.409999847412109,448523352
2024-11-21,4.409999847412109,4.420000076293945,4.349999904632568,4.369999885559082,436590523
2024-11-22,4.360000133514404,4.389999866485596,4.239999771118164,4.239999771118164,574991771
2024-11-25,4.239999771118164,4.260000228881836,4.159999847412109,4.199999809265137,539312222
2024-11-26,4.190000057220459,4.239999771118164,4.179999828338623,4.190000057220459,420739192
2024-11-27,4.190000057220459,4.309999942779541,4.150000095367432,4.300000190734863,569823478
2024-11-28,4.300000190734863,4.309999942779541,4.25,4.260000228881836,345027850
2024-11-29,4.260000228881836,4.329999923706055,4.25,4.300000190734863,427220739
2024-12-02,4.309999942779541,4.340000152587891,4.300000190734863,4.320000171661377,429943349
2024-12-03,4.320000171661377,4.329999923706055,4.28000020980835,4.309999942779541,395104973
2024-12-04,4.309999942779541,4.320000171661377,4.25,4.260000228881836,449792160
2024-12-05,4.25,4.28000020980835,4.239999771118164,4.260000228881836,335981608
2024-12-06,4.260000228881836,4.320000171661377,4.25,4.309999942779541,479284158
2024-12-09,4.309999942779541,4.329999923706055,4.260000228881836,4.289999961853027,429486729
2024-12-10,4.360000133514404,4.409999847412109,4.329999923706055,4.349999904632568,764678241
2024-12-11,4.340000152587891,4.400000095367432,4.309999942779541,4.389999866485596,580774532
2024-12-12,4.389999866485596,4.420000076293945,4.360000133514404,4.389999866485596,510124393
2024-12-13,4.380000114440918,4.440000057220459,4.340000152587891,4.360000133514404,700493864
2024-12-16,4.349999904632568,4.380000114440918,4.289999961853027,4.300000190734863,427209163
2024-12-17,4.300000190734863,4.380000114440918,4.300000190734863,4.329999923706055,462989745
2024-12-18,4.329999923706055,4.429999828338623,4.329999923706055,4.380000114440918,527338216
2024-12-19,4.369999885559082,4.429999828338623,4.340000152587891,4.429999828338623,490621906
2024-12-20,4.420000076293945,4.440000057220459,4.380000114440918,4.389999866485596,419387629
2024-12-23,4.409999847412109,4.5,4.360000133514404,4.360000133514404,639410313
2024-12-24,4.369999885559082,4.409999847412109,4.349999904632568,4.400000095367432,457997109
2024-12-25,4.400000095367432,4.409999847412109,4.340000152587891,4.380000114440918,317548389
2024-12-26,4.369999885559082,4.400000095367432,4.349999904632568,4.380000114440918,306241650
2024-12-27,4.369999885559082,4.389999866485596,4.340000152587891,4.340000152587891,435324047
2024-12-30,4.360000133514404,4.460000038146973,4.340000152587891,4.449999809265137,800319476
2024-12-31,4.440000057220459,4.46999979019165,4.380000114440918,4.389999866485596,721383487
2025-01-02,4.389999866485596,4.400000095367432,4.210000038146973,4.239999771118164,750407680
2025-01-03,4.239999771118164,4.289999961853027,4.199999809265137,4.199999809265137,485116223
2025-01-06,4.199999809265137,4.21999979019165,4.130000114440918,4.179999828338623,423502671
2025-01-07,4.190000057220459,4.480000019073486,4.179999828338623,4.429999828338623,1115358647
2025-01-08,4.380000114440918,4.389999866485596,4.239999771118164,4.320000171661377,754891654
2025-01-09,4.289999961853027,4.349999904632568,4.28000020980835,4.309999942779541,294551529
2025-01-10,4.309999942779541,4.320000171661377,4.199999809265137,4.199999809265137,385711346
2025-01-13,4.179999828338623,4.190000057220459,4.139999866485596,4.159999847412109,309247905
2025-01-14,4.159999847412109,4.320000171661377,4.159999847412109,4.320000171661377,506581933
2025-01-15,4.289999961853027,4.300000190734863,4.230000019073486,4.260000228881836,294990667
2025-01-16,4.309999942779541,4.320000171661377,4.260000228881836,4.309999942779541,355693814
2025-01-17,4.300000190734863,4.360000133514404,4.28000020980835,4.340000152587891,336883543
2025-01-20,4.380000114440918,4.429999828338623,4.369999885559082,4.389999866485596,403526798
2025-01-21,4.449999809265137,4.519999980926514,4.409999847412109,4.5,810609882
2025-01-22,4.489999771118164,4.519999980926514,4.449999809265137,4.489999771118164,385305787
2025-01-23,4.5,4.519999980926514,4.429999828338623,4.449999809265137,545024597
2025-01-24,4.449999809265137,4.53000020980835,4.440000057220459,4.480000019073486,443457750
2025-01-27,4.5,4.510000228881836,4.460000038146973,4.460000038146973,290540490
2025-02-05,4.489999771118164,4.510000228881836,4.429999828338623,4.510000228881836,418991454
2025-02-06,4.489999771118164,4.559999942779541,4.460000038146973,4.539999961853027,450537724
2025-02-07,4.53000020980835,4.579999923706055,4.5,4.539999961853027,470078994
2025-02-10,4.539999961853027,4.550000190734863,4.460000038146973,4.510000228881836,482324088
2025-02-11,4.510000228881836,4.519999980926514,4.480000019073486,4.5,289481236
2025-02-12,4.510000228881836,4.550000190734863,4.449999809265137,4.550000190734863,445959672
2025-02-13,4.539999961853027,4.559999942779541,4.460000038146973,4.510000228881836,446631391
2025-02-14,4.489999771118164,4.599999904632568,4.480000019073486,4.579999923706055,594290661
2025-02-17,4.590000152587891,4.639999866485596,4.570000171661377,4.590000152587891,526714509
2025-02-18,4.579999923706055,4.679999828338623,4.510000228881836,4.53000020980835,581605197
2025-02-19,4.539999961853027,4.579999923706055,4.460000038146973,4.5,561853183
2025-02-20,4.489999771118164,4.539999961853027,4.449999809265137,4.5,453911329
2025-02-21,4.489999771118164,4.559999942779541,4.46999979019165,4.539999961853027,521948561
2025-02-24,4.559999942779541,4.590000152587891,4.510000228881836,4.570000171661377,455067016
2025-02-25,4.550000190734863,4.570000171661377,4.480000019073486,4.550000190734863,492776760
2025-02-26,4.550000190734863,4.570000171661377,4.460000038146973,4.480000019073486,570347690
2025-02-27,4.480000019073486,4.489999771118164,4.349999904632568,4.380000114440918,635806040
2025-02-28,4.369999885559082,4.380000114440918,4.28000020980835,4.309999942779541,486167227
2025-03-03,4.320000171661377,4.389999866485596,4.300000190734863,4.340000152587891,410253444
2025-03-04,4.340000152587891,4.400000095367432,4.320000171661377,4.369999885559082,362436466
2025-03-05,4.360000133514404,4.400000095367432,4.329999923706055,4.380000114440918,305437029
2025-03-06,4.400000095367432,4.46999979019165,4.380000114440918,4.449999809265137,443892369
2025-03-07,4.440000057220459,4.449999809265137,4.409999847412109,4.420000076293945,288354711
2025-03-10,4.420000076293945,4.449999809265137,4.380000114440918,4.400000095367432,288904561
2025-03-11,4.369999885559082,4.400000095367432,4.360000133514404,4.400000095367432,271147984
2025-03-12,4.400000095367432,4.420000076293945,4.360000133514404,4.360000133514404,293082633
2025-03-13,4.360000133514404,4.369999885559082,4.300000190734863,4.309999942779541,337120878
2025-03-14,4.320000171661377,4.400000095367432,4.320000171661377,4.400000095367432,384594299
2025-03-17,4.420000076293945,4.420000076293945,4.369999885559082,4.380000114440918,287472046
2025-03-18,4.389999866485596,4.420000076293945,4.380000114440918,4.400000095367432,333044535
2025-03-19,4.400000095367432,4.409999847412109,4.340000152587891,4.349999904632568,328213275
2025-03-20,4.369999885559082,4.380000114440918,4.309999942779541,4.309999942779541,341959163
2025-03-21,4.309999942779541,4.329999923706055,4.230000019073486,4.25,471785492
2025-03-24,4.25,4.289999961853027,4.239999771118164,4.269999980926514,352417490
2025-03-25,4.269999980926514,4.269999980926514,4.21999979019165,4.21999979019165,312696773
2025-03-26,4.230000019073486,4.25,4.210000038146973,4.21999979019165,235739594
2025-03-27,4.210000038146973,4.239999771118164,4.190000057220459,4.210000038146973,291632087
2025-03-28,4.210000038146973,4.21999979019165,4.179999828338623,4.210000038146973,251327881
2025-03-31,4.199999809265137,4.210000038146973,4.139999866485596,4.150000095367432,344047979
2025-04-01,4.159999847412109,4.210000038146973,4.159999847412109,4.199999809265137,284925416
2025-04-02,4.199999809265137,4.21999979019165,4.179999828338623,4.210000038146973,218232835
2025-04-03,4.179999828338623,4.199999809265137,4.130000114440918,4.159999847412109,321169939
2025-04-07,3.930000066757202,3.930000066757202,3.740000009536743,3.740000009536743,806022868
2025-04-08,3.7300000190734863,3.7799999713897705,3.700000047683716,3.740000009536743,714626460
2025-04-09,3.700000047683716,3.759999990463257,3.640000104904175,3.7300000190734863,701812209
2025-04-10,3.8299999237060547,3.859999895095825,3.7899999618530273,3.7899999618530273,596441299
2025-04-11,3.759999990463257,3.7899999618530273,3.7300000190734863,3.759999990463257,546303977
2025-04-14,3.859999895095825,3.890000104904175,3.799999952316284,3.799999952316284,688863011
2025-04-15,3.7899999618530273,3.799999952316284,3.7300000190734863,3.7799999713897705,431648659
2025-04-16,3.809999942779541,3.8299999237060547,3.759999990463257,3.809999942779541,433329293
2025-04-17,3.7899999618530273,3.8299999237060547,3.7799999713897705,3.809999942779541,328424934
2025-04-18,3.799999952316284,3.8399999141693115,3.799999952316284,3.819999933242798,270029700
2025-04-21,3.8299999237060547,3.8399999141693115,3.809999942779541,3.8299999237060547,257360715
2025-04-22,3.880000114440918,3.890000104904175,3.8299999237060547,3.8399999141693115,475998473
2025-04-23,3.859999895095825,3.880000114440918,3.819999933242798,3.8299999237060547,387655440
2025-04-24,3.8299999237060547,3.8399999141693115,3.799999952316284,3.799999952316284,277765963
2025-04-25,3.809999942779541,3.869999885559082,3.799999952316284,3.859999895095825,423653171
2025-04-28,3.859999895095825,3.859999895095825,3.819999933242798,3.8399999141693115,225768396
2025-04-29,3.8299999237060547,3.8499999046325684,3.809999942779541,3.819999933242798,256389798
2025-04-30,3.8299999237060547,3.8499999046325684,3.819999933242798,3.8399999141693115,238140480
2025-05-06,3.8499999046325684,3.890000104904175,3.8399999141693115,3.880000114440918,380257533
2025-05-07,3.9200000762939453,3.940000057220459,3.859999895095825,3.869999885559082,366133950
2025-05-08,3.869999885559082,3.890000104904175,3.859999895095825,3.880000114440918,311250356
2025-05-09,3.880000114440918,3.890000104904175,3.8499999046325684,3.859999895095825,286373134
2025-05-12,3.890000104904175,3.940000057220459,3.880000114440918,3.930000066757202,451929058
2025-05-13,3.9800000190734863,3.9800000190734863,3.9100000858306885,3.9200000762939453,362408693
2025-05-14,3.9200000762939453,3.9600000381469727,3.890000104904175,3.950000047683716,364221708
2025-05-15,3.950000047683716,3.950000047683716,3.890000104904175,3.890000104904175,345779367
2025-05-16,3.880000114440918,3.9000000953674316,3.869999885559082,3.890000104904175,250045450
2025-05-19,3.880000114440918,3.890000104904175,3.859999895095825,3.880000114440918,263298118
2025-05-20,3.880000114440918,3.9100000858306885,3.869999885559082,3.9000000953674316,274115475
2025-05-21,3.9100000858306885,3.9100000858306885,3.880000114440918,3.880000114440918,202946328
2025-05-22,3.880000114440918,3.9000000953674316,3.859999895095825,3.869999885559082,242357828
2025-05-23,3.869999885559082,3.869999885559082,3.819999933242798,3.819999933242798,311804371
2025-05-26,3.819999933242798,3.859999895095825,3.819999933242798,3.8299999237060547,232684076
2025-05-27,3.8299999237060547,3.8399999141693115,3.809999942779541,3.8299999237060547,223608992
2025-05-28,3.8399999141693115,3.880000114440918,3.819999933242798,3.819999933242798,318944505
2025-05-29,3.8299999237060547,3.859999895095825,3.819999933242798,3.8499999046325684,271163677
2025-05-30,3.8399999141693115,3.8399999141693115,3.799999952316284,3.799999952316284,348094788
2025-06-03,3.799999952316284,3.819999933242798,3.7899999618530273,3.799999952316284,248633446
2025-06-04,3.809999942779541,3.9200000762939453,3.799999952316284,3.9100000858306885,651505042
2025-06-05,3.9000000953674316,3.9700000286102295,3.9000000953674316,3.940000057220459,547210142
2025-06-06,3.950000047683716,3.9600000381469727,3.9100000858306885,3.940000057220459,290213993
2025-06-09,3.950000047683716,3.9800000190734863,3.940000057220459,3.9600000381469727,302637108
2025-06-10,3.9600000381469727,3.9700000286102295,3.880000114440918,3.9000000953674316,313235644
2025-06-11,3.9100000858306885,3.950000047683716,3.9000000953674316,3.930000066757202,248575090
2025-06-12,3.930000066757202,3.950000047683716,3.9100000858306885,3.930000066757202,238111101
2025-06-13,3.9200000762939453,3.930000066757202,3.869999885559082,3.890000104904175,294049739
2025-06-16,3.880000114440918,3.9000000953674316,3.869999885559082,3.890000104904175,228400100
2025-06-17,3.9000000953674316,3.940000057220459,3.880000114440918,3.9200000762939453,313793130
2025-06-18,3.930000066757202,3.9600000381469727,3.9200000762939453,3.950000047683716,323590466
2025-06-19,3.940000057220459,3.950000047683716,3.9000000953674316,3.930000066757202,301093861
2025-06-20,3.9200000762939453,3.9600000381469727,3.9200000762939453,3.930000066757202,263629583
2025-06-23,3.9200000762939453,3.9700000286102295,3.9000000953674316,3.9600000381469727,280594207
2025-06-24,3.9600000381469727,3.9800000190734863,3.950000047683716,3.9800000190734863,309422980
2025-06-25,3.940000057220459,3.9600000381469727,3.9200000762939453,3.9600000381469727,349349244
2025-06-26,3.950000047683716,4.019999980926514,3.950000047683716,3.950000047683716,410437212
2025-06-27,3.950000047683716,4.0,3.950000047683716,3.9700000286102295,312778916
2025-06-30,3.9800000190734863,4.019999980926514,3.9800000190734863,3.990000009536743,269095083
2025-07-01,4.0,4.010000228881836,3.9700000286102295,3.990000009536743,219945646
2025-07-02,3.990000009536743,3.990000009536743,3.9700000286102295,3.9800000190734863,200855726
2025-07-03,3.990000009536743,4.03000020980835,3.9800000190734863,4.019999980926514,345344370
2025-07-04,4.019999980926514,4.03000020980835,3.990000009536743,4.0,293295257
2025-07-07,3.990000009536743,4.0,3.950000047683716,3.9600000381469727,271903140
2025-07-08,3.9600000381469727,4.0,3.950000047683716,4.0,249212920
2025-07-09,3.990000009536743,4.019999980926514,3.9700000286102295,3.9800000190734863,317459001
2025-07-10,3.9800000190734863,4.059999942779541,3.9800000190734863,4.03000020980835,535539939
2025-07-11,4.03000020980835,4.079999923706055,4.0,4.059999942779541,431436592
2025-07-14,4.050000190734863,4.070000171661377,4.039999961853027,4.050000190734863,353838531
2025-07-15,4.039999961853027,4.039999961853027,3.9600000381469727,3.9700000286102295,522658521
2025-07-16,3.9700000286102295,3.9800000190734863,3.940000057220459,3.950000047683716,306183752
